ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
Dhudhuroa,Dhudhuroa,dhud1236,Dhudhuroa,ddr,Australia,-36.95881441,147.0450379,Pama-Nyungan
Dhurga,Dhurga,dhur1239,Dhurga,dhu,Australia,-35.412,150.134,Pama-Nyungan
Dhuwal,Dhuwal,dhuw1249,Dhuwal,duj,Australia,-12.7825,136.008,Pama-Nyungan
Dhuwala,Dhuwala,dhuw1248,Dhuwal-Dhuwala,,,,,Pama-Nyungan
Diyari,Diyari,dier1241,Dieri,dif,Australia,-28.1667,138.0,Pama-Nyungan
Djabugay,Djabugay,dyaa1242,Dyaabugay,dyy,Australia,-16.596,145.388,Pama-Nyungan
Djapu,Djapu,djap1238,Djapu,,Australia,-12.879764,136.417978,Pama-Nyungan
Djinang,Djinang,djin1253,Djinang,dji,Australia,-12.462,134.82,Pama-Nyungan
Durubul,Durubul,yaga1256,Yagara-Jandai,,Australia,-27.87647555,152.4602773,Pama-Nyungan
Duungidjawu,Duungidjawu,duun1241,Duungidjawu,,Australia,,,Pama-Nyungan
EasternArrernte,EasternArrernte,east2379,Eastern Arrernte,aer,Australia,-23.3583,135.046,Pama-Nyungan
Gamilaraay,Gamilaraay,gami1243,Yuwaalaraay-Gamilaraay,kld,Australia,-29.9037,149.543,Pama-Nyungan
Gangulu,Gangulu,gang1268,Gangulu,gnl,Australia,-22.7637,149.416,Pama-Nyungan
Garlali,Garlali,kala1380,Kalali,gll,Australia,,,Pama-Nyungan
Githabul,Githabul,cond1242,Condamine-Upper Clarence Bandjalang,gih,Australia,-28.289642,152.151281,Pama-Nyungan
Golpa,Golpa,yann1237,Yan-nhangu,jay,Australia,-12.0853,134.877,Pama-Nyungan
GoorengGooreng,GoorengGooreng,gure1255,Gureng Gureng,gnr,Australia,-25.3893,151.175,Pama-Nyungan
GuguBadhun,GuguBadhun,gugu1253,Gugu Badhun,gdc,Australia,-18.4921,144.46,Pama-Nyungan
Gumatj,Gumatj,guma1253,Gumatj,gnn,Australia,-12.25254,136.83042,Pama-Nyungan
Gumbaynggir,Gumbaynggir,kumb1268,Kumbainggar,kgs,Australia,-29.8189,152.913,Pama-Nyungan
Gundungurra,Gundungurra,nort2760,Northern Inland Yuin,,Australia,-34.85,149.1,Pama-Nyungan
Gunggari,Gunggari,kung1258,Kunggari,kgl,Australia,-24.2182,143.222,Pama-Nyungan
Gunya,Gunya,guny1241,Gunya,gyy,Australia,-27.0642,145.862,Pama-Nyungan
Gupapuyngu,Gupapuyngu,gupa1247,Gupapuyngu,guf,Australia,-12.2868,135.337,Pama-Nyungan
Gurindji,Gurindji,guri1247,Gurindji,gue,Australia,-17.0329,130.379,Pama-Nyungan
GuuguYimidhirr,GuuguYimidhirr,gugu1255,Guugu Yimidhirr,kky,Australia,-14.9424,144.831,Pama-Nyungan
Guwamu,Guwamu,guwa1243,Guwamu,gwu,Australia,-27.8289,148.867,Pama-Nyungan
Guwar,Guwar,guwa1242,Guwa,xgw,Australia,-21.35147706,142.5243782,Pama-Nyungan
Guyani,Guyani,guya1249,Guyani,gvy,Australia,-34.739,137.661,Pama-Nyungan
Ikarranggal,Ikarranggal,ikar1243,Ikaranggal,ikr,Australia,,,Pama-Nyungan
Injinoo,Injinoo,atam1239,Atampaya,amz,Australia,-11.0018,142.273,Pama-Nyungan
Iyora,Iyora,sydn1236,Sydney,xdk,Australia,-33.52925837,150.3490464,Pama-Nyungan
Jaru,Jaru,jaru1254,Jaru,ddj,Australia,-18.3288,128.262,Pama-Nyungan
Jiwarli,Jiwarli,djiw1241,Djiwarli,dze,Australia,-24.10724,116.98858,Pama-Nyungan
Jiwarliny,Jiwarliny,djuw1238,Djuwarliny,,Australia,,,Pama-Nyungan
Kalkatungu,Kalkatungu,kalk1246,Kalkutung,ktg,Australia,-21.0,139.5,Pama-Nyungan
Karajarri,Karajarri,kara1476,Karadjeri,gbd,Australia,-18.6771,122.334,Pama-Nyungan
Kariyarra,Kariyarra,kari1304,Kariyarra,vka,Australia,-20.445,118.613,Pama-Nyungan
Karree,Karree,,,,,,,
Kartujarra,Kartujarra,kart1247,Kartujarra,,Australia,,,Pama-Nyungan
Katthang,Katthang,gath1234,Gathang,,,,,Pama-Nyungan
Kaurna,Kaurna,kaur1267,Kaurna,zku,Australia,-34.34966141,138.4800794,Pama-Nyungan
Kaytetye,Kaytetye,kayt1238,Kaytetye,gbb,Australia,-21.5844,133.602,Pama-Nyungan
Keerraywoorroong,Keerraywoorroong,,,,,,,
KokoBera,KokoBera,gugu1254,Gugubera,kkp,Australia,-15.4296,141.635,Pama-Nyungan
KuguNganhcara,KuguNganhcara,wikn1246,Wikngenchera,wua,Australia,-13.4957,141.599,Pama-Nyungan
Kukatj,Kukatj,guga1239,Gugadj,ggd,Australia,-17.8372,141.168,Pama-Nyungan
Kukatja,Kukatja,kuka1246,Kukatja,kux,Australia,-20.3321,127.666,Pama-Nyungan
Kungadutyi,Kungadutyi,pirr1240,Pirriya,xpa,Australia,-25.48006595,142.5485119,Pama-Nyungan
Kungkari,Kungkari,kuun1236,Kuungkari of Barcoo River,lku,Australia,-24.75108713,143.5365228,Pama-Nyungan
Kunjen,Kunjen sc. Ogunyjan,kunj1245,Kunjen,kjn,Australia,-16.6807,143.53,Pama-Nyungan
Kurnu,Kurnu,kula1275,Kula (Australia),,Australia,,,Pama-Nyungan
Kurrama,Kurrama,kurr1243,Kurrama,vku,Australia,-22.2134,117.51,Pama-Nyungan
Kurtjar,Kurtjar,gurd1238,Gurdjar,gdj,Australia,-17.1653,141.145,Pama-Nyungan
KuukThaayorre,KuukThaayorre,thay1249,Thayore,thd,Australia,-14.8159,142.034,Pama-Nyungan
KuukuYau,KuukuYau,kuuk1238,Kuuku-Ya'u,kuy,Australia,-12.4947,143.165,Pama-Nyungan
Linngithigh,Linngithigh,leni1238,Linngithigh,lnj,Australia,-12.771375,141.962,Pama-Nyungan
Mabuiag,Mabuiag,kala1377,Kala Lagaw Ya,mwp,Papunesia,-10.6748,142.196,Pama-Nyungan
Malgana,Malgana,malg1242,Malgana,vml,Australia,-26.211,114.245,Pama-Nyungan
Malngin,Malngin,maln1239,Malngin,,Australia,,,Pama-Nyungan
Malyangapa,Malyangapa,maly1234,Malyangapa,yga,Australia,-29.43,142.0,Pama-Nyungan
Mangala,Mangala,mang1383,Mangala,mem,Australia,-18.6597,123.769,Pama-Nyungan
Margany,Margany,marg1253,Margany,zmc,Australia,-26.789,144.892,Pama-Nyungan
MartuWangka,MartuWangka,mart1256,Martu Wangka,mpj,Australia,-24.3194,121.954,Pama-Nyungan
MaryRiverandBunyaBunyaCountry,MaryRiverandBunyaBunyaCountry,,,,,,,
MathiMathi,MathiMathi,madh1244,Madhi Madhi,dmd,Australia,-34.5,143.5,Pama-Nyungan
MayiKulan,MayiKulan,mayi1236,Mayi-Kulan,xyk,Australia,-18.56,141.46,Pama-Nyungan
MayiKutuna,MayiKutuna,maya1280,Mayaguduna,xmy,Australia,-18.1147,140.337,Pama-Nyungan
MayiThakurti,MayiThakurti,mayi1234,Mayi-Thakurti,xyt,Australia,-20.0,140.63,Pama-Nyungan
MayiYapi,MayiYapi,mayi1235,Mayi-Yapi,xyj,Australia,-19.25,140.61,Pama-Nyungan
Mbabaram,Mbabaram,mbab1239,Mbabaram,vmb,Australia,-20.1389,143.438,Pama-Nyungan
Mbakwithi,Mbakwithi,angu1242,Anguthimri,awg,Australia,-12.395,141.755,Pama-Nyungan
Minjungbal,Minjungbal,minj1242,Minjangbal,,Australia,,,Pama-Nyungan
Mirniny,Mirniny,kala1379,Kalarko,kba,Australia,-31.7154,118.911,Pama-Nyungan
Mithaka,Mithaka,mith1236,Mithaka,,Australia,-25.13606725,139.598447,Pama-Nyungan
Mudburra,Mudburra,mudb1240,Mudburra,mwd,Australia,-16.7694,132.329,Pama-Nyungan
Muruwari,Muruwari,muru1266,Muruwari,zmu,Australia,-28.9618,146.546,Pama-Nyungan
Narungga,Narungga,naru1238,Narungga,nnr,Australia,-34.69,137.535,Pama-Nyungan
Ngaanyatjarra,Ngaanyatjarra,ngaa1240,Ngaanyatjarra,ntj,Australia,-25.7514,127.602,Pama-Nyungan
Ngadjumaya,Ngadjumaya,ngad1258,Ngadjunmaya,nju,Australia,-32.02447,124.46601,Pama-Nyungan
Ngadjuri,Ngadjuri,ngad1257,Ngadjuri,,Australia,,,Pama-Nyungan
Ngaiawang,Ngaiawang,lowe1402,Lower Riverland,,Australia,,,Pama-Nyungan
Ngamini,Ngamini,ngam1284,Ngamini,,,,,Pama-Nyungan
Ngarigu,Ngarigu,ngar1297,Ngarigu,xni,Australia,-36.23,149.13,Pama-Nyungan
Ngarinyman,Ngarinyman,ngar1235,Ngarinman,nbj,Australia,-15.4661,130.651,Pama-Nyungan
Ngarla,Ngarla,ngar1296,Ngarla,nrk,Australia,-20.20748,119.30579,Pama-Nyungan
Ngarluma,Ngarluma,ngar1287,Ngarluma,nrl,Australia,-20.9235,117.203,Pama-Nyungan
Ngarrindjeri,Ngarrindjeri,narr1259,Narrinyeri,nay,Australia,-36.2301,140.158,Pama-Nyungan
Ngawun,Ngawun,ngaw1240,Ngawun,nxn,Australia,-19.4484,141.471,Pama-Nyungan
NggoiMwoi,NggoiMwoi,,,,,,,
Ngiyambaa,Ngiyambaa,wang1291,Ngiyambaa,wyb,Australia,-30.6481,146.18,Pama-Nyungan
Ngunawal,Ngunawal,ngun1277,Ngunawal,xul,Australia,-36.25,148.77,Pama-Nyungan
Nhanta,Nhanta,nhan1238,Nhanda,nha,Australia,-27.42523643,114.2680442,Pama-Nyungan
Nhirrpi,Nhirrpi,nhir1234,Nhirrpi,hrp,Australia,,,Pama-Nyungan
Ntrangith,Ntra’ngith,,,,,,,
Nyamal,Nyamal,nyam1271,Nyamal,nly,Australia,-21.6092,119.693,Pama-Nyungan
Nyangumarta,Nyangumarta,nyan1301,Nyangumarta,nna,Australia,-20.6271,121.391,Pama-Nyungan
Nyungar,Nyungar,nyun1247,Nyunga,nys,Australia,-33.1199,118.151,Pama-Nyungan
Paakantyi,Paakantyi,darl1243,Paakantyi,drl,Australia,-32.7021,142.695,Pama-Nyungan
Pakanh,Pakanh,paka1251,Pakanha,pkn,Australia,-15.0908,142.74,Pama-Nyungan
Panyjima,Panyjima,pany1241,Panytyima,pnw,Australia,-22.7816,118.723,Pama-Nyungan
Parnkala,Parnkala,bang1339,Banggarla,bjb,Australia,-33.3036,136.079,Pama-Nyungan
Payungu,Payungu,bayu1240,Bayungu,bxj,Australia,-23.3809,114.108,Pama-Nyungan
Pintupi-Luritja,Pintupi-Luritja,pint1250,Pintupi-Luritja,piu,Australia,-23.2963,130.643,Pama-Nyungan
Pitjantjatjara,Pitjantjatjara,pitj1243,Pitjantjatjara,pjt,Australia,-26.9704,131.357,Pama-Nyungan
PittaPitta,PittaPitta,pitt1247,Pitta Pitta,pit,Australia,-22.7952,139.983,Pama-Nyungan
Punthamara,Punthamara,punt1240,Punthamara,xpt,Australia,-27.33,143.0,Pama-Nyungan
Purduna,Purduna,burd1238,Burduna,bxn,Australia,-22.9646,114.658,Pama-Nyungan
Rirratjingu,Rirratjingu,rirr1238,Rirratjingu,,Australia,,,Pama-Nyungan
Ritharrngu,Ritharrngu,rita1239,Ritarungo,rit,Australia,-13.4559,135.259,Pama-Nyungan
Thalanyji,Thalanyji,dhal1245,Dhalandji,dhl,Australia,-22.196,114.937,Pama-Nyungan
Thanggati,Thanggati,dyan1250,Dyangadi,dyn,Australia,-30.8469,152.602,Pama-Nyungan
Tharrgari,Tharrgari,dhar1247,Dhargari,dhr,Australia,-24.0601,114.847,Pama-Nyungan
Thaynakwith,Thaynakwith,tyan1236,Tyanngayt,,,,,Pama-Nyungan
Umpila,Umpila,umpi1239,Umpila,ump,Australia,-13.1528,143.467,Pama-Nyungan
Uradhi,Uradhi,urad1238,Uradhic,,,,,Pama-Nyungan
Wailwan,Wailwan,wayi1238,Wayilwan,,Australia,,,Pama-Nyungan
Wajarri,Wajarri,waja1257,Wajarri,wbv,Australia,-28.1761,117.153,Pama-Nyungan
WakaWaka,WakaWaka,waka1274,Wakawaka,wkw,Australia,-26.248,151.868,Pama-Nyungan
Wakaya,Wakaya,waga1260,Wagaya,wga,Australia,-20.329,137.623,Pama-Nyungan
Walmajarri,Walmajarri,walm1241,Walmajarri,wmt,Australia,-19.7229,126.113,Pama-Nyungan
Wangkatja,Wangkatja,pint1251,Pintiini,pti,Australia,-29.806,127.632,Pama-Nyungan
Wangkayutyuru,Wangkayutyuru,wang1289,Wanggamala,wnm,Australia,-24.7022,137.433,Pama-Nyungan
Wangkumara,Wangkumara,wong1246,Wangkumara,xwk,Australia,,,Pama-Nyungan
Wardandi,Wardandi,ward1248,Wardandi,wxw,Australia,,,Pama-Nyungan
Warrgamay,Warrgamay,warr1255,Warrgamay,wgy,Australia,-18.5468,146.179,Pama-Nyungan
Warlmanpa,Warlmanpa,warl1255,Warlmanpa,wrl,Australia,-18.949,133.862,Pama-Nyungan
Warlpiri,Warlpiri,warl1254,Warlpiri,wbp,Australia,-20.1008,131.05,Pama-Nyungan
Warluwarra,Warluwarra,warl1256,Warluwara,wrb,Australia,-22.2909,138.738,Pama-Nyungan
Warnman,Warnman,wanm1242,Wanman,wbt,Australia,-22.7078,122.325,Pama-Nyungan
Warriyangga,Warriyangga,wari1262,Wariyangga,wri,Australia,-24.353,116.927,Pama-Nyungan
Warrnambool,Warrnambool,warr1257,Warrnambool,gjm,Australia,-38.345,142.4608,Pama-Nyungan
Warumungu,Warumungu,waru1265,Warumungu,wrm,Australia,-20.6479,134.375,Pama-Nyungan
Warungu,Warungu,waru1264,Warrongo,wrg,Australia,-18.2496,144.37,Pama-Nyungan
Wathawurrung,Wathawurrung,wath1238,Wathawurrung,wth,Australia,-37.68777565,144.1013148,Pama-Nyungan
WathiWathi,WathiWathi,wadi1249,Wadiwadi,,Australia,,,Pama-Nyungan
Watjuk,Watjuk,waju1234,Wajuk,xwj,Australia,,,Pama-Nyungan
WembaWemba,WembaWemba,wemb1241,Wemba Wemba,xww,Australia,-35.445,144.09,Pama-Nyungan
WesternArrarnte,WesternArrarnte,west2441,Western Arrarnta,are,Australia,-24.05052,133.24621,Pama-Nyungan
WikMungkan,WikMungkan,wikm1247,Wik-Mungkan,wim,Australia,-13.98051,141.81611,Pama-Nyungan
WikNgatharr,WikNgatharr,wika1238,Wikalkan,wik,Australia,-13.6835,141.557,Pama-Nyungan
Wiradjuri,Wiradjuri,wira1262,Wiradhuri,wrh,Australia,-34.0742,145.994,Pama-Nyungan
Wirangu,Wirangu,wira1265,Wirangu,wgu,Australia,-32.0,134.0,Pama-Nyungan
Woiwurrung,Woiwurrung,woiw1238,Woiwurrung,,,,,Pama-Nyungan
Wulguru,Wulguru,wulg1239,Wulguru,qgu,Australia,-19.85103121,146.3453957,Pama-Nyungan
Yagara,Yagara,yaga1262,Yagara,yxg,Australia,,,Pama-Nyungan
Yalarnnga,Yalarnnga,yala1262,Yalarnnga,ylr,Australia,-21.731,139.511,Pama-Nyungan
Yandruwandha,Yandruwandha,yand1253,Yandruwandha,ynd,Australia,-28.4744,140.583,Pama-Nyungan
Yannhangu,Yannhangu,yann1237,Yan-nhangu,jay,Australia,-12.0853,134.877,Pama-Nyungan
Yanyuwa,Yanyuwa,yany1243,Yanyuwa,jao,Australia,-15.7621,136.055,Pama-Nyungan
Yarluyandi,Yarluyandi,yarl1238,Yarluyandi,yry,Australia,,,Pama-Nyungan
Yawarrawarrka,Yawarrawarrka,yawa1258,Yawarawarga,yww,Australia,-26.7334,140.871,Pama-Nyungan
Yidiny,Yidiny,yidi1250,Yidiñ,yii,Australia,-17.1332,145.876,Pama-Nyungan
Yindjibarndi,Yindjibarndi,yind1247,Yindjibarndi,yij,Australia,-21.5379,117.001,Pama-Nyungan
Yindjilandji,Yindjilandji,yind1248,Yindjilandji,yil,Australia,-19.24252,137.5894,Pama-Nyungan
Yingkarta,Yingkarta,ying1247,Yinggarda,yia,Australia,-25.4446,115.58,Pama-Nyungan
Yinhawangka,Yinhawangka,yinh1234,Yinhawangka,ywg,Australia,,,Pama-Nyungan
Yirandali,Yirandali,yira1239,Yirandhali,ljw,Australia,-20.65810118,143.9625916,Pama-Nyungan
YirYoront,YirYoront,yiry1245,Yir-Yoront,yiy,Australia,-15.1117,141.767,Pama-Nyungan
YortaYorta,YortaYorta,yort1237,Yorta Yorta,xyy,Australia,-35.9,145.01,Pama-Nyungan
Yugambeh,Yugambeh,yuga1244,Yugambal,yub,Australia,-27.803,153.082,Pama-Nyungan
Yugarabul,Yugarabul,yaga1256,Yagara-Jandai,,Australia,-27.87647555,152.4602773,Pama-Nyungan
Yulparija,Yulparija,yulp1238,Yulparitja,,Australia,,,Pama-Nyungan
Yuwaalaraay,Yuwaalaraay,yuwa1242,Yuwaalaraay,,Australia,-29.758184,147.923684,Pama-Nyungan
