ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Adnyamathanha-1_black-1,,Adnyamathanha,1_black,maRu,maRu,,,Haynie2016;Nash2017,,,,
Adnyamathanha-2_white-1,,Adnyamathanha,2_white,upa,upa,,,Haynie2016;Nash2017,,,,
Adnyamathanha-3_red-1,,Adnyamathanha,3_red,yalthatyi,yalthatyi,,,Haynie2016;Nash2017,,,,
Adnyamathanha-4_yellow-1,,Adnyamathanha,4_yellow,arkutinyi yaliwarrunha,arkutinyi yaliwarrunha,,,Haynie2016;Nash2017,,,,
Adnyamathanha-5_green-1,,Adnyamathanha,5_green,aRarra virta-i-,aRarra virta-i-,,,Haynie2016;Nash2017,,,,
Adnyamathanha-7_brown-1,,Adnyamathanha,7_brown,yaliwarrunha,yaliwarrunha,,,Haynie2016;Nash2017,,,,
Adnyamathanha-6_blue-1,,Adnyamathanha,6_blue,unarru,unarru,,,Haynie2016;Nash2017,,,,
Adnyamathanha-8_grey-1,,Adnyamathanha,8_grey,arru,arru,,,Haynie2016;Nash2017,,,,
AghuTharnggala-1_black-1,,AghuTharnggala,1_black,lcur,lcur,,,Haynie2016;Nash2017,,,,
AghuTharnggala-2_white-1,,AghuTharnggala,2_white,naynh,naynh,,,Haynie2016;Nash2017,,,,
Alyawarr-1_black-1,,Alyawarr,1_black,"errpurl, rrpwerl, irrpwerl; amwak",errpurl,,,Haynie2016;Nash2017,,,,
Alyawarr-1_black-2,,Alyawarr,1_black,"errpurl, rrpwerl, irrpwerl; amwak",rrpwerl,,,Haynie2016;Nash2017,,,,
Alyawarr-1_black-3,,Alyawarr,1_black,"errpurl, rrpwerl, irrpwerl; amwak",irrpwerl,,,Haynie2016;Nash2017,,,,
Alyawarr-1_black-4,,Alyawarr,1_black,"errpurl, rrpwerl, irrpwerl; amwak",amwak,,,Haynie2016;Nash2017,,,,
Alyawarr-2_white-1,,Alyawarr,2_white,rntralker,rntralker,,,Haynie2016;Nash2017,,,,
Alyawarr-3_red-1,,Alyawarr,3_red,rnterernter,rnterernter,,,Haynie2016;Nash2017,,,,
Alyawarr-4_yellow-1,,Alyawarr,4_yellow,arrkit,arrkit,,,Haynie2016;Nash2017,,,,
Alyawarr-5_green-1,,Alyawarr,5_green,atherrk-atherrk,atherrk-atherrk,,,Haynie2016;Nash2017,,,,
Antekerrepenh-1_black-1,,Antekerrepenh,1_black,"urrpwerl, urrperl",urrpwerl,,,Haynie2016;Nash2017,,,,
Antekerrepenh-1_black-2,,Antekerrepenh,1_black,"urrpwerl, urrperl",urrperl,,,Haynie2016;Nash2017,,,,
Antekerrepenh-2_white-1,,Antekerrepenh,2_white,arlter,arlter,,,Haynie2016;Nash2017,,,,
Antekerrepenh-3_red-1,,Antekerrepenh,3_red,atyetyek,atyetyek,,,Haynie2016;Nash2017,,,,
Arabana-1_black-1,,Arabana,1_black,"pirla, waka",pirla,,,Haynie2016;Nash2017,,,,
Arabana-1_black-2,,Arabana,1_black,"pirla, waka",waka,,,Haynie2016;Nash2017,,,,
Arabana-2_white-1,,Arabana,2_white,warru,warru,,,Haynie2016;Nash2017,,,,
Arabana-3_red-1,,Arabana,3_red,"miRaka, pitjirrinha",miRaka,,,Haynie2016;Nash2017,,,,
Arabana-3_red-2,,Arabana,3_red,"miRaka, pitjirrinha",pitjirrinha,,,Haynie2016;Nash2017,,,,
Arabana-4_yellow-1,,Arabana,4_yellow,miRaka,miRaka,,,Haynie2016;Nash2017,,,,
Arabana-5_green-1,,Arabana,5_green,ngaljuRu,ngaljuRu,,,Haynie2016;Nash2017,,,,
Arabana-6_blue-1,,Arabana,6_blue,ngaljuRu,ngaljuRu,,,Haynie2016;Nash2017,,,,
Awabakal-1_black-1,,Awabakal,1_black,naru,naru,,,Haynie2016;Nash2017,,,,
Awabakal-2_white-1,,Awabakal,2_white,barul,barul,,,Haynie2016;Nash2017,,,,
Awabakal-3_red-1,,Awabakal,3_red,garil,garil,,,Haynie2016;Nash2017,,,,
Awabakal-5_green-1,,Awabakal,5_green,girul,girul,,,Haynie2016;Nash2017,,,,
Ayapathu-1_black-1,,Ayapathu,1_black,ngoton,ngoton,,,Haynie2016;Nash2017,,,,
Ayapathu-2_white-1,,Ayapathu,2_white,pach,pach,,,Haynie2016;Nash2017,,,,
